term,date,datetime,minute,count
realmadrid,04-03,2013-04-03 19:15:00,30,17815
realmadrid,04-03,2013-04-03 19:16:00,31,11929
realmadrid,04-03,2013-04-03 19:17:00,32,9639
realmadrid,04-03,2013-04-03 19:18:00,33,7798
realmadrid,04-03,2013-04-03 19:19:00,34,6580
realmadrid,04-03,2013-04-03 19:20:00,35,5882
realmadrid,04-03,2013-04-03 19:21:00,36,5557
realmadrid,04-03,2013-04-03 19:22:00,37,4446
realmadrid,04-03,2013-04-03 19:23:00,38,4025
realmadrid,04-03,2013-04-03 19:24:00,39,3666
realmadrid,04-03,2013-04-03 19:25:00,40,4184
realmadrid,04-03,2013-04-03 19:26:00,41,4258
realmadrid,04-03,2013-04-03 19:27:00,42,4240
realmadrid,04-03,2013-04-03 19:28:00,43,3864
realmadrid,04-03,2013-04-03 19:29:00,44,4263
realmadrid,04-03,2013-04-03 19:30:00,45,3727
realmadrid,04-03,2013-04-03 19:31:00,46,6590
realmadrid,04-03,2013-04-03 19:32:00,47,9786
realmadrid,04-03,2013-04-03 19:33:00,48,8174
realmadrid,04-03,2013-04-03 19:34:00,49,7049
realmadrid,04-03,2013-04-03 19:35:00,50,6258
realmadrid,04-03,2013-04-03 19:36:00,51,5697
realmadrid,04-03,2013-04-03 19:37:00,52,5294
realmadrid,04-03,2013-04-03 19:38:00,53,4952
realmadrid,04-03,2013-04-03 19:39:00,54,4636
realmadrid,04-03,2013-04-03 19:40:00,55,4449
realmadrid,04-03,2013-04-03 19:41:00,56,4303
realmadrid,04-03,2013-04-03 19:42:00,57,4293
realmadrid,04-03,2013-04-03 19:43:00,58,3993
realmadrid,04-03,2013-04-03 19:44:00,59,4095
realmadrid,04-03,2013-04-03 19:45:00,60,3775
realmadrid,04-03,2013-04-03 19:46:00,61,3785
realmadrid,04-03,2013-04-03 19:47:00,62,5067
realmadrid,04-03,2013-04-03 19:48:00,63,4674
realmadrid,04-03,2013-04-03 19:49:00,64,3311
realmadrid,04-03,2013-04-03 19:50:00,65,3257
realmadrid,04-03,2013-04-03 19:51:00,66,2736
realmadrid,04-03,2013-04-03 19:52:00,67,2523
realmadrid,04-03,2013-04-03 19:53:00,68,2516
realmadrid,04-03,2013-04-03 19:54:00,69,2579
realmadrid,04-03,2013-04-03 19:55:00,70,2532
realmadrid,04-03,2013-04-03 19:56:00,71,2206
realmadrid,04-03,2013-04-03 19:57:00,72,2260
realmadrid,04-03,2013-04-03 19:58:00,73,2076
realmadrid,04-03,2013-04-03 19:59:00,74,2095
realmadrid,04-03,2013-04-03 20:00:00,75,2341
realmadrid,04-03,2013-04-03 20:01:00,76,2046
realmadrid,04-03,2013-04-03 20:02:00,77,2164
realmadrid,04-03,2013-04-03 20:03:00,78,2133
realmadrid,04-03,2013-04-03 20:04:00,79,2439
realmadrid,04-03,2013-04-03 20:05:00,80,2319
realmadrid,04-03,2013-04-03 20:06:00,81,2273
realmadrid,04-03,2013-04-03 20:07:00,82,2968
realmadrid,04-03,2013-04-03 20:08:00,83,2665
realmadrid,04-03,2013-04-03 20:09:00,84,2327
realmadrid,04-03,2013-04-03 20:10:00,85,1969
realmadrid,04-03,2013-04-03 20:11:00,86,1845
realmadrid,04-03,2013-04-03 20:12:00,87,2033
realmadrid,04-03,2013-04-03 20:13:00,88,1939
realmadrid,04-03,2013-04-03 20:14:00,89,1971
realmadrid,04-03,2013-04-03 20:15:00,90,17008
realmadrid,04-03,2013-04-03 20:16:00,91,21114
realmadrid,04-03,2013-04-03 20:17:00,92,13768
realmadrid,04-03,2013-04-03 20:18:00,93,9947
realmadrid,04-03,2013-04-03 20:19:00,94,7720
realmadrid,04-03,2013-04-03 20:20:00,95,6689
realmadrid,04-03,2013-04-03 20:21:00,96,6097
realmadrid,04-03,2013-04-03 20:22:00,97,6541
realmadrid,04-03,2013-04-03 20:23:00,98,5813
realmadrid,04-03,2013-04-03 20:24:00,99,4902
realmadrid,04-03,2013-04-03 20:25:00,100,4783
realmadrid,04-03,2013-04-03 20:26:00,101,4083
realmadrid,04-03,2013-04-03 20:27:00,102,3884
realmadrid,04-03,2013-04-03 20:28:00,103,4079
realmadrid,04-03,2013-04-03 20:29:00,104,3901
realmadrid,04-03,2013-04-03 20:30:00,105,3471
realmadrid,04-03,2013-04-03 20:31:00,106,3518
realmadrid,04-03,2013-04-03 20:32:00,107,3554
realmadrid,04-03,2013-04-03 20:33:00,108,3247
realmadrid,04-03,2013-04-03 20:34:00,109,3636
realmadrid,04-03,2013-04-03 20:35:00,110,6932
realmadrid,04-03,2013-04-03 20:36:00,111,19751
realmadrid,04-03,2013-04-03 20:37:00,112,16577
realmadrid,04-03,2013-04-03 20:38:00,113,12939
realmadrid,04-03,2013-04-03 20:39:00,114,10436
realmadrid,04-03,2013-04-03 20:40:00,115,8942
realmadrid,04-03,2013-04-03 20:41:00,116,7829
realmadrid,04-03,2013-04-03 20:42:00,117,7160
realmadrid,04-03,2013-04-03 20:43:00,118,6429
realmadrid,04-03,2013-04-03 20:44:00,119,6045
realmadrid,04-03,2013-04-03 20:45:00,120,5632
realmadrid,04-03,2013-04-03 20:46:00,121,5161
realmadrid,04-03,2013-04-03 20:47:00,122,4668
realmadrid,04-03,2013-04-03 20:48:00,123,4610
realmadrid,04-03,2013-04-03 20:49:00,124,4616
realmadrid,04-03,2013-04-03 20:50:00,125,4223
realmadrid,04-03,2013-04-03 20:51:00,126,4045
realmadrid,04-03,2013-04-03 20:52:00,127,3868
realmadrid,04-03,2013-04-03 20:53:00,128,3826
realmadrid,04-03,2013-04-03 20:54:00,129,3721
realmadrid,04-03,2013-04-03 20:55:00,130,3667
realmadrid,04-03,2013-04-03 20:56:00,131,3542
realmadrid,04-03,2013-04-03 20:57:00,132,3465
realmadrid,04-03,2013-04-03 20:58:00,133,3376
realmadrid,04-03,2013-04-03 20:59:00,134,3267
realmadrid,04-03,2013-04-03 21:00:00,135,3217
realmadrid,04-03,2013-04-03 21:01:00,136,3265
realmadrid,04-03,2013-04-03 21:02:00,137,3183
realmadrid,04-03,2013-04-03 21:03:00,138,3048
realmadrid,04-03,2013-04-03 21:04:00,139,3061
realmadrid,04-03,2013-04-03 21:05:00,140,2962
realmadrid,04-03,2013-04-03 21:06:00,141,2819
realmadrid,04-03,2013-04-03 21:07:00,142,2745
realmadrid,04-03,2013-04-03 21:08:00,143,2753
realmadrid,04-03,2013-04-03 21:09:00,144,2859
realmadrid,04-03,2013-04-03 21:10:00,145,2619
realmadrid,04-03,2013-04-03 21:11:00,146,2506
realmadrid,04-03,2013-04-03 21:12:00,147,2629
realmadrid,04-03,2013-04-03 21:13:00,148,3018
realmadrid,04-03,2013-04-03 21:14:00,149,3164
realmadrid,04-03,2013-04-03 21:15:00,150,2685
dortmund,04-09,2013-04-09 18:15:00,-30,387
dortmund,04-09,2013-04-09 18:16:00,-29,397
dortmund,04-09,2013-04-09 18:17:00,-28,389
dortmund,04-09,2013-04-09 18:18:00,-27,400
dortmund,04-09,2013-04-09 18:19:00,-26,400
dortmund,04-09,2013-04-09 18:20:00,-25,425
dortmund,04-09,2013-04-09 18:21:00,-24,434
dortmund,04-09,2013-04-09 18:22:00,-23,407
dortmund,04-09,2013-04-09 18:23:00,-22,415
dortmund,04-09,2013-04-09 18:24:00,-21,471
dortmund,04-09,2013-04-09 18:25:00,-20,502
dortmund,04-09,2013-04-09 18:26:00,-19,546
dortmund,04-09,2013-04-09 18:27:00,-18,574
dortmund,04-09,2013-04-09 18:28:00,-17,497
dortmund,04-09,2013-04-09 18:29:00,-16,507
dortmund,04-09,2013-04-09 18:30:00,-15,474
dortmund,04-09,2013-04-09 18:31:00,-14,638
dortmund,04-09,2013-04-09 18:32:00,-13,589
dortmund,04-09,2013-04-09 18:33:00,-12,554
dortmund,04-09,2013-04-09 18:34:00,-11,622
dortmund,04-09,2013-04-09 18:35:00,-10,611
dortmund,04-09,2013-04-09 18:36:00,-9,572
dortmund,04-09,2013-04-09 18:37:00,-8,620
dortmund,04-09,2013-04-09 18:38:00,-7,709
dortmund,04-09,2013-04-09 18:39:00,-6,878
dortmund,04-09,2013-04-09 18:40:00,-5,960
dortmund,04-09,2013-04-09 18:41:00,-4,1191
dortmund,04-09,2013-04-09 18:42:00,-3,1159
dortmund,04-09,2013-04-09 18:43:00,-2,2500
dortmund,04-09,2013-04-09 18:44:00,-1,2703
dortmund,04-09,2013-04-09 18:45:00,0,2172
dortmund,04-09,2013-04-09 18:46:00,1,2092
dortmund,04-09,2013-04-09 18:47:00,2,2262
dortmund,04-09,2013-04-09 18:48:00,3,1980
dortmund,04-09,2013-04-09 18:49:00,4,1808
dortmund,04-09,2013-04-09 18:50:00,5,1555
dortmund,04-09,2013-04-09 18:51:00,6,1594
dortmund,04-09,2013-04-09 18:52:00,7,1475
dortmund,04-09,2013-04-09 18:53:00,8,1500
dortmund,04-09,2013-04-09 18:54:00,9,1375
dortmund,04-09,2013-04-09 18:55:00,10,1252
dortmund,04-09,2013-04-09 18:56:00,11,1590
dortmund,04-09,2013-04-09 18:57:00,12,1729
dortmund,04-09,2013-04-09 18:58:00,13,1464
dortmund,04-09,2013-04-09 18:59:00,14,1716
dortmund,04-09,2013-04-09 19:00:00,15,1510
dortmund,04-09,2013-04-09 19:01:00,16,1340
dortmund,04-09,2013-04-09 19:02:00,17,1414
dortmund,04-09,2013-04-09 19:03:00,18,1403
dortmund,04-09,2013-04-09 19:04:00,19,1392
dortmund,04-09,2013-04-09 19:05:00,20,1363
dortmund,04-09,2013-04-09 19:06:00,21,1362
dortmund,04-09,2013-04-09 19:07:00,22,1220
dortmund,04-09,2013-04-09 19:08:00,23,1050
dortmund,04-09,2013-04-09 19:09:00,24,981
dortmund,04-09,2013-04-09 19:10:00,25,1054
dortmund,04-09,2013-04-09 19:11:00,26,2634
dortmund,04-09,2013-04-09 19:12:00,27,5168
dortmund,04-09,2013-04-09 19:13:00,28,4771
dortmund,04-09,2013-04-09 19:14:00,29,3623
dortmund,04-09,2013-04-09 19:15:00,30,2908
dortmund,04-09,2013-04-09 19:16:00,31,2687
dortmund,04-09,2013-04-09 19:17:00,32,2270
dortmund,04-09,2013-04-09 19:18:00,33,1929
dortmund,04-09,2013-04-09 19:19:00,34,1849
dortmund,04-09,2013-04-09 19:20:00,35,1609
dortmund,04-09,2013-04-09 19:21:00,36,1358
dortmund,04-09,2013-04-09 19:22:00,37,1365
dortmund,04-09,2013-04-09 19:23:00,38,1283
dortmund,04-09,2013-04-09 19:24:00,39,1362
dortmund,04-09,2013-04-09 19:25:00,40,2593
dortmund,04-09,2013-04-09 19:26:00,41,12748
dortmund,04-09,2013-04-09 19:27:00,42,8832
dortmund,04-09,2013-04-09 19:28:00,43,6056
dortmund,04-09,2013-04-09 19:29:00,44,4206
dortmund,04-09,2013-04-09 19:30:00,45,2846
dortmund,04-09,2013-04-09 19:31:00,46,2145
dortmund,04-09,2013-04-09 19:32:00,47,1880
dortmund,04-09,2013-04-09 19:33:00,48,2497
dortmund,04-09,2013-04-09 19:34:00,49,2543
dortmund,04-09,2013-04-09 19:35:00,50,2107
dortmund,04-09,2013-04-09 19:36:00,51,2210
dortmund,04-09,2013-04-09 19:37:00,52,2072
dortmund,04-09,2013-04-09 19:38:00,53,1831
dortmund,04-09,2013-04-09 19:39:00,54,1551
dortmund,04-09,2013-04-09 19:40:00,55,1421
dortmund,04-09,2013-04-09 19:41:00,56,1416
dortmund,04-09,2013-04-09 19:42:00,57,1276
dortmund,04-09,2013-04-09 19:43:00,58,1225
dortmund,04-09,2013-04-09 19:44:00,59,1135
dortmund,04-09,2013-04-09 19:45:00,60,1053
dortmund,04-09,2013-04-09 19:46:00,61,1034
dortmund,04-09,2013-04-09 19:47:00,62,1019
dortmund,04-09,2013-04-09 19:48:00,63,1050
dortmund,04-09,2013-04-09 19:49:00,64,1383
dortmund,04-09,2013-04-09 19:50:00,65,1358
dortmund,04-09,2013-04-09 19:51:00,66,1470
dortmund,04-09,2013-04-09 19:52:00,67,1891
dortmund,04-09,2013-04-09 19:53:00,68,1410
dortmund,04-09,2013-04-09 19:54:00,69,1092
dortmund,04-09,2013-04-09 19:55:00,70,975
dortmund,04-09,2013-04-09 19:56:00,71,965
dortmund,04-09,2013-04-09 19:57:00,72,981
dortmund,04-09,2013-04-09 19:58:00,73,939
dortmund,04-09,2013-04-09 19:59:00,74,907
dortmund,04-09,2013-04-09 20:00:00,75,892
dortmund,04-09,2013-04-09 20:01:00,76,976
dortmund,04-09,2013-04-09 20:02:00,77,890
dortmund,04-09,2013-04-09 20:03:00,78,880
dortmund,04-09,2013-04-09 20:04:00,79,917
dortmund,04-09,2013-04-09 20:05:00,80,883
dortmund,04-09,2013-04-09 20:06:00,81,1200
dortmund,04-09,2013-04-09 20:07:00,82,1089
dortmund,04-09,2013-04-09 20:08:00,83,843
dortmund,04-09,2013-04-09 20:09:00,84,852
dortmund,04-09,2013-04-09 20:10:00,85,837
dortmund,04-09,2013-04-09 20:11:00,86,785
dortmund,04-09,2013-04-09 20:12:00,87,835
dortmund,04-09,2013-04-09 20:13:00,88,920
dortmund,04-09,2013-04-09 20:14:00,89,1104
dortmund,04-09,2013-04-09 20:15:00,90,1134
dortmund,04-09,2013-04-09 20:16:00,91,1003
dortmund,04-09,2013-04-09 20:17:00,92,904
dortmund,04-09,2013-04-09 20:18:00,93,689
dortmund,04-09,2013-04-09 20:19:00,94,822
dortmund,04-09,2013-04-09 20:20:00,95,1005
dortmund,04-09,2013-04-09 20:21:00,96,1045
dortmund,04-09,2013-04-09 20:22:00,97,1520
dortmund,04-09,2013-04-09 20:23:00,98,1877
dortmund,04-09,2013-04-09 20:24:00,99,1481
dortmund,04-09,2013-04-09 20:25:00,100,1982
dortmund,04-09,2013-04-09 20:26:00,101,6879
dortmund,04-09,2013-04-09 20:27:00,102,6730
dortmund,04-09,2013-04-09 20:28:00,103,5840
dortmund,04-09,2013-04-09 20:29:00,104,3913
dortmund,04-09,2013-04-09 20:30:00,105,3237
dortmund,04-09,2013-04-09 20:31:00,106,2597
dortmund,04-09,2013-04-09 20:32:00,107,2210
dortmund,04-09,2013-04-09 20:33:00,108,1968
dortmund,04-09,2013-04-09 20:34:00,109,2090
dortmund,04-09,2013-04-09 20:35:00,110,9983
dortmund,04-09,2013-04-09 20:36:00,111,34774
dortmund,04-09,2013-04-09 20:37:00,112,33760
dortmund,04-09,2013-04-09 20:38:00,113,31703
dortmund,04-09,2013-04-09 20:39:00,114,27502
dortmund,04-09,2013-04-09 20:40:00,115,22060
dortmund,04-09,2013-04-09 20:41:00,116,19068
dortmund,04-09,2013-04-09 20:42:00,117,17734
dortmund,04-09,2013-04-09 20:43:00,118,15471
dortmund,04-09,2013-04-09 20:44:00,119,12986
dortmund,04-09,2013-04-09 20:45:00,120,12389
dortmund,04-09,2013-04-09 20:46:00,121,11104
dortmund,04-09,2013-04-09 20:47:00,122,10056
dortmund,04-09,2013-04-09 20:48:00,123,8773
dortmund,04-09,2013-04-09 20:49:00,124,8252
dortmund,04-09,2013-04-09 20:50:00,125,8016
dortmund,04-09,2013-04-09 20:51:00,126,6883
dortmund,04-09,2013-04-09 20:52:00,127,6398
dortmund,04-09,2013-04-09 20:53:00,128,6294
dortmund,04-09,2013-04-09 20:54:00,129,5759
dortmund,04-09,2013-04-09 20:55:00,130,5412
dortmund,04-09,2013-04-09 20:56:00,131,4834
dortmund,04-09,2013-04-09 20:57:00,132,4406
dortmund,04-09,2013-04-09 20:58:00,133,4029
dortmund,04-09,2013-04-09 20:59:00,134,3948
dortmund,04-09,2013-04-09 21:00:00,135,3808
dortmund,04-09,2013-04-09 21:01:00,136,3526
dortmund,04-09,2013-04-09 21:02:00,137,3334
dortmund,04-09,2013-04-09 21:03:00,138,3171
dortmund,04-09,2013-04-09 21:04:00,139,3286
dortmund,04-09,2013-04-09 21:05:00,140,3124
dortmund,04-09,2013-04-09 21:06:00,141,3073
dortmund,04-09,2013-04-09 21:07:00,142,2801
dortmund,04-09,2013-04-09 21:08:00,143,2470
dortmund,04-09,2013-04-09 21:09:00,144,2408
dortmund,04-09,2013-04-09 21:10:00,145,2190
dortmund,04-09,2013-04-09 21:11:00,146,2233
dortmund,04-09,2013-04-09 21:12:00,147,2200
dortmund,04-09,2013-04-09 21:13:00,148,2033
dortmund,04-09,2013-04-09 21:14:00,149,2038
dortmund,04-09,2013-04-09 21:15:00,150,1884
galatasaray,04-09,2013-04-09 18:15:00,-30,1180
galatasaray,04-09,2013-04-09 18:16:00,-29,1405
galatasaray,04-09,2013-04-09 18:17:00,-28,1336
galatasaray,04-09,2013-04-09 18:18:00,-27,1292
galatasaray,04-09,2013-04-09 18:19:00,-26,1341
galatasaray,04-09,2013-04-09 18:20:00,-25,1505
galatasaray,04-09,2013-04-09 18:21:00,-24,1308
galatasaray,04-09,2013-04-09 18:22:00,-23,1422
galatasaray,04-09,2013-04-09 18:23:00,-22,1422
galatasaray,04-09,2013-04-09 18:24:00,-21,1357
galatasaray,04-09,2013-04-09 18:25:00,-20,1476
galatasaray,04-09,2013-04-09 18:26:00,-19,1618
galatasaray,04-09,2013-04-09 18:27:00,-18,1631
galatasaray,04-09,2013-04-09 18:28:00,-17,1536
galatasaray,04-09,2013-04-09 18:29:00,-16,1518
galatasaray,04-09,2013-04-09 18:30:00,-15,2096
galatasaray,04-09,2013-04-09 18:31:00,-14,1782
galatasaray,04-09,2013-04-09 18:32:00,-13,1782
galatasaray,04-09,2013-04-09 18:33:00,-12,1661
galatasaray,04-09,2013-04-09 18:34:00,-11,1914
galatasaray,04-09,2013-04-09 18:35:00,-10,1988
galatasaray,04-09,2013-04-09 18:36:00,-9,1949
galatasaray,04-09,2013-04-09 18:37:00,-8,1908
galatasaray,04-09,2013-04-09 18:38:00,-7,1970
galatasaray,04-09,2013-04-09 18:39:00,-6,2454
galatasaray,04-09,2013-04-09 18:40:00,-5,2213
galatasaray,04-09,2013-04-09 18:41:00,-4,2251
galatasaray,04-09,2013-04-09 18:42:00,-3,2796
galatasaray,04-09,2013-04-09 18:43:00,-2,2908
galatasaray,04-09,2013-04-09 18:44:00,-1,3094
galatasaray,04-09,2013-04-09 18:45:00,0,3568
galatasaray,04-09,2013-04-09 18:46:00,1,3795
galatasaray,04-09,2013-04-09 18:47:00,2,3840
galatasaray,04-09,2013-04-09 18:48:00,3,5300
galatasaray,04-09,2013-04-09 18:49:00,4,4522
galatasaray,04-09,2013-04-09 18:50:00,5,3396
galatasaray,04-09,2013-04-09 18:51:00,6,2793
galatasaray,04-09,2013-04-09 18:52:00,7,2415
galatasaray,04-09,2013-04-09 18:53:00,8,2035
galatasaray,04-09,2013-04-09 18:54:00,9,1772
galatasaray,04-09,2013-04-09 18:55:00,10,2335
galatasaray,04-09,2013-04-09 18:56:00,11,6342
galatasaray,04-09,2013-04-09 18:57:00,12,6006
galatasaray,04-09,2013-04-09 18:58:00,13,5121
galatasaray,04-09,2013-04-09 18:59:00,14,4225
galatasaray,04-09,2013-04-09 19:00:00,15,3590
galatasaray,04-09,2013-04-09 19:01:00,16,2908
galatasaray,04-09,2013-04-09 19:02:00,17,2725
galatasaray,04-09,2013-04-09 19:03:00,18,2399
galatasaray,04-09,2013-04-09 19:04:00,19,2114
galatasaray,04-09,2013-04-09 19:05:00,20,2104
galatasaray,04-09,2013-04-09 19:06:00,21,2018
galatasaray,04-09,2013-04-09 19:07:00,22,1793
galatasaray,04-09,2013-04-09 19:08:00,23,1852
galatasaray,04-09,2013-04-09 19:09:00,24,2111
galatasaray,04-09,2013-04-09 19:10:00,25,1865
galatasaray,04-09,2013-04-09 19:11:00,26,1628
galatasaray,04-09,2013-04-09 19:12:00,27,1265
galatasaray,04-09,2013-04-09 19:13:00,28,1439
galatasaray,04-09,2013-04-09 19:14:00,29,1260
galatasaray,04-09,2013-04-09 19:15:00,30,1304
galatasaray,04-09,2013-04-09 19:16:00,31,1261
galatasaray,04-09,2013-04-09 19:17:00,32,1278
galatasaray,04-09,2013-04-09 19:18:00,33,1467
galatasaray,04-09,2013-04-09 19:19:00,34,1584
galatasaray,04-09,2013-04-09 19:20:00,35,1528
galatasaray,04-09,2013-04-09 19:21:00,36,1201
galatasaray,04-09,2013-04-09 19:22:00,37,1321
galatasaray,04-09,2013-04-09 19:23:00,38,1238
galatasaray,04-09,2013-04-09 19:24:00,39,1311
galatasaray,04-09,2013-04-09 19:25:00,40,1356
galatasaray,04-09,2013-04-09 19:26:00,41,1463
galatasaray,04-09,2013-04-09 19:27:00,42,1233
galatasaray,04-09,2013-04-09 19:28:00,43,1113
galatasaray,04-09,2013-04-09 19:29:00,44,1245
galatasaray,04-09,2013-04-09 19:30:00,45,1261
galatasaray,04-09,2013-04-09 19:31:00,46,1040
galatasaray,04-09,2013-04-09 19:32:00,47,1035
galatasaray,04-09,2013-04-09 19:33:00,48,1222
galatasaray,04-09,2013-04-09 19:34:00,49,1256
galatasaray,04-09,2013-04-09 19:35:00,50,2532
galatasaray,04-09,2013-04-09 19:36:00,51,4872
galatasaray,04-09,2013-04-09 19:37:00,52,3668
galatasaray,04-09,2013-04-09 19:38:00,53,2715
galatasaray,04-09,2013-04-09 19:39:00,54,2532
galatasaray,04-09,2013-04-09 19:40:00,55,2177
galatasaray,04-09,2013-04-09 19:41:00,56,2053
galatasaray,04-09,2013-04-09 19:42:00,57,1825
galatasaray,04-09,2013-04-09 19:43:00,58,1827
galatasaray,04-09,2013-04-09 19:44:00,59,1627
galatasaray,04-09,2013-04-09 19:45:00,60,1600
galatasaray,04-09,2013-04-09 19:46:00,61,1544
galatasaray,04-09,2013-04-09 19:47:00,62,1404
galatasaray,04-09,2013-04-09 19:48:00,63,1519
galatasaray,04-09,2013-04-09 19:49:00,64,1397
galatasaray,04-09,2013-04-09 19:50:00,65,1424
galatasaray,04-09,2013-04-09 19:51:00,66,1663
galatasaray,04-09,2013-04-09 19:52:00,67,1965
galatasaray,04-09,2013-04-09 19:53:00,68,1724
galatasaray,04-09,2013-04-09 19:54:00,69,1429
galatasaray,04-09,2013-04-09 19:55:00,70,1307
galatasaray,04-09,2013-04-09 19:56:00,71,1164
galatasaray,04-09,2013-04-09 19:57:00,72,1127
galatasaray,04-09,2013-04-09 19:58:00,73,1142
galatasaray,04-09,2013-04-09 19:59:00,74,1102
galatasaray,04-09,2013-04-09 20:00:00,75,1048
galatasaray,04-09,2013-04-09 20:01:00,76,979
galatasaray,04-09,2013-04-09 20:02:00,77,1070
galatasaray,04-09,2013-04-09 20:03:00,78,1866
galatasaray,04-09,2013-04-09 20:04:00,79,9682
galatasaray,04-09,2013-04-09 20:05:00,80,7876
galatasaray,04-09,2013-04-09 20:06:00,81,4926
galatasaray,04-09,2013-04-09 20:07:00,82,3825
galatasaray,04-09,2013-04-09 20:08:00,83,2872
galatasaray,04-09,2013-04-09 20:09:00,84,2894
galatasaray,04-09,2013-04-09 20:10:00,85,2560
galatasaray,04-09,2013-04-09 20:11:00,86,2165
galatasaray,04-09,2013-04-09 20:12:00,87,1575
galatasaray,04-09,2013-04-09 20:13:00,88,1541
galatasaray,04-09,2013-04-09 20:14:00,89,1591
galatasaray,04-09,2013-04-09 20:15:00,90,1392
galatasaray,04-09,2013-04-09 20:16:00,91,2014
galatasaray,04-09,2013-04-09 20:17:00,92,11638
galatasaray,04-09,2013-04-09 20:18:00,93,13785
galatasaray,04-09,2013-04-09 20:19:00,94,25898
galatasaray,04-09,2013-04-09 20:20:00,95,18856
galatasaray,04-09,2013-04-09 20:21:00,96,14413
galatasaray,04-09,2013-04-09 20:22:00,97,11688
galatasaray,04-09,2013-04-09 20:23:00,98,10818
galatasaray,04-09,2013-04-09 20:24:00,99,9114
galatasaray,04-09,2013-04-09 20:25:00,100,7646
galatasaray,04-09,2013-04-09 20:26:00,101,6205
galatasaray,04-09,2013-04-09 20:27:00,102,5519
galatasaray,04-09,2013-04-09 20:28:00,103,7165
galatasaray,04-09,2013-04-09 20:29:00,104,5555
galatasaray,04-09,2013-04-09 20:30:00,105,5444
galatasaray,04-09,2013-04-09 20:31:00,106,4957
galatasaray,04-09,2013-04-09 20:32:00,107,4530
galatasaray,04-09,2013-04-09 20:33:00,108,4559
galatasaray,04-09,2013-04-09 20:34:00,109,4518
galatasaray,04-09,2013-04-09 20:35:00,110,4644
galatasaray,04-09,2013-04-09 20:36:00,111,3697
galatasaray,04-09,2013-04-09 20:37:00,112,3582
galatasaray,04-09,2013-04-09 20:38:00,113,4223
galatasaray,04-09,2013-04-09 20:39:00,114,9553
galatasaray,04-09,2013-04-09 20:40:00,115,16669
galatasaray,04-09,2013-04-09 20:41:00,116,24353
galatasaray,04-09,2013-04-09 20:42:00,117,26984
galatasaray,04-09,2013-04-09 20:43:00,118,25035
galatasaray,04-09,2013-04-09 20:44:00,119,20767
galatasaray,04-09,2013-04-09 20:45:00,120,18394
galatasaray,04-09,2013-04-09 20:46:00,121,16694
galatasaray,04-09,2013-04-09 20:47:00,122,15406
galatasaray,04-09,2013-04-09 20:48:00,123,13937
galatasaray,04-09,2013-04-09 20:49:00,124,12997
galatasaray,04-09,2013-04-09 20:50:00,125,12394
galatasaray,04-09,2013-04-09 20:51:00,126,11262
galatasaray,04-09,2013-04-09 20:52:00,127,10732
galatasaray,04-09,2013-04-09 20:53:00,128,10584
galatasaray,04-09,2013-04-09 20:54:00,129,11762
galatasaray,04-09,2013-04-09 20:55:00,130,10439
galatasaray,04-09,2013-04-09 20:56:00,131,8966
galatasaray,04-09,2013-04-09 20:57:00,132,8338
galatasaray,04-09,2013-04-09 20:58:00,133,8200
galatasaray,04-09,2013-04-09 20:59:00,134,7740
galatasaray,04-09,2013-04-09 21:00:00,135,7111
galatasaray,04-09,2013-04-09 21:01:00,136,6744
galatasaray,04-09,2013-04-09 21:02:00,137,6107
galatasaray,04-09,2013-04-09 21:03:00,138,6250
galatasaray,04-09,2013-04-09 21:04:00,139,5774
galatasaray,04-09,2013-04-09 21:05:00,140,5116
galatasaray,04-09,2013-04-09 21:06:00,141,4996
galatasaray,04-09,2013-04-09 21:07:00,142,5127
galatasaray,04-09,2013-04-09 21:08:00,143,5336
galatasaray,04-09,2013-04-09 21:09:00,144,5313
galatasaray,04-09,2013-04-09 21:10:00,145,4933
galatasaray,04-09,2013-04-09 21:11:00,146,4890
galatasaray,04-09,2013-04-09 21:12:00,147,4765
galatasaray,04-09,2013-04-09 21:13:00,148,4711
galatasaray,04-09,2013-04-09 21:14:00,149,5128
galatasaray,04-09,2013-04-09 21:15:00,150,4764
malaga,04-09,2013-04-09 18:15:00,-30,487
malaga,04-09,2013-04-09 18:16:00,-29,501
malaga,04-09,2013-04-09 18:17:00,-28,543
malaga,04-09,2013-04-09 18:18:00,-27,545
malaga,04-09,2013-04-09 18:19:00,-26,579
malaga,04-09,2013-04-09 18:20:00,-25,610
malaga,04-09,2013-04-09 18:21:00,-24,596
malaga,04-09,2013-04-09 18:22:00,-23,600
malaga,04-09,2013-04-09 18:23:00,-22,593
malaga,04-09,2013-04-09 18:24:00,-21,615
malaga,04-09,2013-04-09 18:25:00,-20,669
malaga,04-09,2013-04-09 18:26:00,-19,689
malaga,04-09,2013-04-09 18:27:00,-18,656
malaga,04-09,2013-04-09 18:28:00,-17,608
malaga,04-09,2013-04-09 18:29:00,-16,728
